"";"x"
"377";-5,1738940680225
"378";-5,23213356390531
"379";-5,21631466658841
"380";-5,17914161142556
"381";-5,05551698048604
"382";-5,10203653651337
"383";-4,95611856289027
"384";-4,90996099843077
"385";-4,92580338337164
"386";-4,88073672518261
"387";-4,7724822306805
"388";-4,7372803832811
"389";-4,66208785120135
"390";-4,68385797511794
"391";-4,75225283375398
"392";-4,61362802899653
"393";-4,63624438329441
"394";-4,59724053052744
"395";-4,63906159083106
"396";-4,55206030184415
"397";-4,40547110396057
"398";-4,48123118674077
"399";-4,50779940422877
"400";-4,35917743707107
"401";-4,21810460425076
"402";-4,25181132427452
"403";-4,22158157166548
"404";-4,43825906975688
"405";-4,20242338696494
"406";-4,3085916268073
"407";-4,41216055442893
"408";-4,34717972950155
"409";-4,27333391551073
"410";-4,35779945853594
"411";-4,23518190396906
"412";-4,13556934362516
"413";-4,0752974844746
"414";-4,06161375821624
"415";-4,05972619266267
"416";-4,01099731835628
"417";-3,83632061723691
"418";-3,75507837741226
"419";-3,76954927565976
"420";-3,85990239649951
"421";-3,99432538970463
"422";-4,08613339282926
"423";-4,18760516669114
"424";-4,2687044234329
"425";-4,30648926504926
"426";-4,35033285734357
"427";-4,34330276398279
"428";-4,29552367379818
"429";-4,41751316909913
"430";-4,44494730701781
"431";-4,55883469399
"432";-4,54966631496386
"433";-4,60155356334196
"434";-4,59817820882688
"435";-4,66761611419478
"436";-4,62959443191231
"437";-4,68087470685998
"438";-4,80169158396062
"439";-4,79501249375848
"440";-4,78620238893649
"441";-4,83937615121762
"442";-4,70723725094521
"443";-4,50007261105094
"444";-4,61182266818186
"445";-4,82449404858681
"446";-4,91594451456401
"447";-4,92495391631837
"448";-4,89175320653363
"449";-4,99122166291744
"450";-4,84672960558822
"451";-4,75795365612775
"452";-4,61223397687014
"453";-4,50811127968344
"454";-4,40746135870084
"455";-4,30470711485808
"456";-4,21101623690869
"457";-4,19836654662274
"458";-4,22900755874169
"459";-4,25486560581264
"460";-4,248452459407
"461";-4,44050033038383
"462";-4,47221587763391
"463";-4,50723067988896
"464";-4,54612611626182
"465";-4,44821049245272
"466";-4,404639975931
"467";-4,20186142124232
"468";-4,2626278545588
"469";-4,25732836352971
"470";-4,26713893103836
"471";-4,25918236039595
"472";-4,13677762817094
"473";-3,94511719335197
"474";-3,89570904858001
"475";-3,80826665220235
"476";-3,88830635915428
"477";-4,17492426409681
"478";-4,18570416132948
"479";-4,15616436548267
"480";-4,01079809978152
"481";-3,88578279970254
"482";-3,78196461432805
"483";-3,73792526035935
"484";-3,66396659008082
"485";-3,78460570491971
"486";-3,95823405520849
"487";-3,94249190693834
"488";-3,85416307417742
"489";-3,95179990540044
"490";-3,99107269534003
"491";-3,87839799643889
"492";-4,01991517630656
"493";-4,16435194763297
"494";-4,14138404272732
"495";-4,02517658434338
"496";-4,1421706140843
"497";-4,07466528908862
"498";-3,94536508001748
"499";-3,96059337172921
"500";-3,89913782911634
"501";-3,90041637334686
"502";-3,80647317818483
"503";-3,76245716063767
"504";-3,92196534811557
"505";-3,85061128702824
"506";-3,77355810960499
"507";-3,85965394302894
"508";-3,64059940593129
"509";-3,61766061032072
"510";-3,43318231773658
"511";-3,39504670350385
"512";-3,34657718070835
"513";-3,31847623165262
"514";-3,43588859598477
"515";-3,39820134929565
"516";-3,44407233871557
"517";-3,36910776447281
"518";-3,27432398507169
"519";-3,017803996096
"520";-2,97218652381595
"521";-3,14399595766329
"522";-3,230171310356
"523";-3,37812006969247
"524";-3,4795712775108
"525";-3,45002997845221
"526";-3,32111289150078
"527";-3,19867859922291
"528";-3,06559647226909
"529";-3,0435904994607
"530";-3,04507568259844
"531";-3,06472005971276
"532";-3,04005629394963
"533";-3,05226844304143
"534";-2,95257065101053
"535";-3,31073750596237
"536";-3,3546247084701
"537";-3,32160764143242
"538";-3,25939625420546
"539";-3,19488121552658
"540";-3,37362775829091
"541";-3,32799000905534
"542";-3,28855905106634
"543";-3,05742754159649
"544";-3,18662500046682
"545";-3,26579944655148
"546";-3,22363108977079
"547";-3,26262409744674
"548";-3,29176706737359
"549";-3,30985014809124
"550";-3,21063354616762
"551";-2,93968458466056
"552";-2,75449249357315
"553";-2,78666507817037
"554";-2,75772288718555
"555";-2,76776286103139
"556";-2,82116832450003
"557";-2,6665664061882
"558";-2,58180787751987
"559";-2,56133989380073
"560";-2,69335628007048
"561";-2,64251004298739
"562";-2,61934610884459
"563";-2,57595802652332
"564";-2,71654155695449
"565";-2,58694171021717
"566";-2,45689535428887
"567";-2,58193833630539
"568";-2,54775125427586
"569";-2,61837629637412
"570";-2,76920357818974
"571";-2,86415480665505
"572";-2,81806228274799
"573";-2,91458563349248
"574";-2,85589143297029
"575";-2,95080838258103
"576";-2,88825449430183
"577";-3,01340477597975
"578";-3,06066114824676
"579";-3,20016723566293
"580";-3,10226156812035
"581";-3,35998723199753
"582";-3,40562891344045
"583";-3,31665342497619
"584";-3,41210231591253
"585";-3,50938957998279
"586";-3,55451950849842
"587";-3,54784105846961
"588";-3,47236758266187
"589";-3,56568555038825
"590";-3,6244156716755
"591";-3,46884932857378
"592";-3,57229021164838
"593";-3,70769962209245
"594";-3,80638633376738
"595";-3,84024392764574
"596";-3,79811805333252
"597";-3,78914660838668
"598";-3,74700367560074
"599";-3,83696793526474
"600";-3,94121518243571
"601";-3,79737152273503
"602";-3,75477497037799
"603";-3,65560013817461
"604";-3,61541413576589
"605";-3,69291131997495
"606";-3,83409409800019
"607";-3,83857400974151
"608";-3,80276770784488
"609";-3,85977817833571
"610";-3,78101213118939
"611";-3,81510307573837
"612";-3,80640685473022
"613";-3,73175591594732
"614";-3,71391699129908
"615";-3,89168396278685
"616";-3,84525390826199
"617";-3,87677574016404
"618";-3,92167763438311
"619";-3,92919489721582
"620";-3,95403193446023
"621";-4,04415019116159
"622";-3,98838567365757
"623";-3,84547025943345
"624";-3,77643014870212
"625";-3,69028456312886
"626";-3,58540344078874
"627";-3,63494987244896
"628";-3,76171525788511
"629";-3,87087004406126
"630";-3,68675271455569
"631";-3,75811584746069
"632";-3,8226388590274
"633";-3,68141072062147
"634";-3,69420781311486
"635";-3,75712108713757
"636";-3,74285596780359
"637";-3,68378905530161
"638";-3,75998067312424
"639";-3,76328737040245
"640";-3,89892485469104
"641";-4,03997315959551
"642";-4,01020434950893
"643";-4,0993050465246
"644";-4,02041591707796
"645";-4,00772224668008
"646";-3,83409637903524
"647";-3,81627330956833
"648";-3,76569526377125
"649";-3,68557697988747
"650";-3,82664553019383
"651";-3,93001855856147
"652";-3,8924163396902
"653";-3,89972028148712
"654";-3,95245257373358
"655";-3,95285108080405
"656";-4,20612518341796
"657";-4,30854126112303
"658";-4,25723792237397
"659";-4,27633356508249
"660";-4,39173031752277
"661";-4,55529211562455
"662";-4,58595708979301
"663";-4,49128377222216
"664";-4,41664891147845
"665";-4,49027353375079
"666";-4,42014274697974
"667";-4,49432637794323
"668";-4,53467177339967
"669";-4,65978125782817
"670";-4,68335594846336
"671";-4,7775420307959
"672";-4,81192484304192
"673";-4,71738402317326
"674";-4,75193248819947
"675";-4,75951208638588
"676";-4,82367590673758
"677";-4,69190507217581
"678";-4,79908855442528
"679";-4,84325384526974
"680";-4,88473698293924
"681";-4,87212657599317
"682";-4,87754925820309
"683";-4,86936907345933
"684";-5,0039289081526
"685";-5,04866924753146
"686";-5,02134841586683
"687";-4,93880593271636
"688";-4,72492260950862
"689";-4,92770852342936
"690";-5,05320157239387
"691";-5,33029108615046
"692";-5,19818931498485
"693";-5,27408804778243
"694";-5,49033934161149
"695";-5,40360068810669
"696";-5,40989019318044
"697";-5,51471346853328
"698";-5,34843481885679
"699";-5,32858085219108
"700";-5,29571213696122
"701";-5,30852584997742
"702";-5,19869452801993
"703";-5,26836734263162
"704";-5,32868882278061
"705";-5,29426392595088
"706";-5,39177698109909
"707";-5,19950271561149
"708";-5,02219574355406
"709";-4,99640488427267
"710";-5,08478306966858
"711";-5,00778060949353
"712";-5,06346337958086
"713";-4,93723486389491
"714";-4,88033305994005
"715";-4,76658669188687
"716";-4,78588285361716
"717";-4,68934478180571
"718";-4,76519037706011
"719";-4,61137273020566
"720";-4,48838712044146
"721";-4,54408701240781
"722";-4,6695234250679
"723";-4,61858037680391
"724";-4,64970336417406
"725";-4,562310145925
"726";-4,45718766048991
"727";-4,46956141626135
"728";-4,43199317701043
"729";-4,53500414506551
"730";-4,46485742762163
"731";-4,52258757489803
"732";-4,58099009566664
"733";-4,51955822030474
"734";-4,64970937561442
"735";-4,74136624212659
"736";-4,8241295701331
"737";-4,76967427123271
"738";-4,86996386997643
"739";-4,66469335797453
"740";-4,64098123596421
"741";-4,43232104607976
"742";-4,36381298238455
"743";-4,50667287632743
"744";-4,74587969547317
"745";-4,77752251654529
"746";-4,69105462673086
"747";-4,89482801505532
"748";-4,9159902727512
"749";-4,77712562449393
"750";-4,66394545014117
"751";-4,57608051722532
"752";-4,4176210714187
"753";-4,4533368124743
"754";-4,60984069639325
"755";-4,52318097859565
"756";-4,45212379917899
"757";-4,45809828255158
"758";-4,63257774787399
"759";-4,59238429388602
"760";-4,46638776349634
"761";-4,55890250339122
"762";-4,62426083464829
"763";-4,70651318376752
"764";-4,81332197801431
"765";-4,95268205853413
"766";-5,01673214809885
"767";-5,04425127483615
"768";-4,96993454314844
"769";-5,07185675433107
"770";-4,95598642941684
"771";-5,0629230456791
"772";-5,08127145325685
"773";-5,04022885085264
"774";-5,0748452065267
"775";-4,91615837445677
"776";-4,92519584413647
"777";-5,01682346980001
"778";-5,04697866157271
"779";-5,1505107995978
"780";-5,25805847405692
"781";-5,2539333783626
"782";-5,33911442387106
"783";-5,31757892395979
"784";-5,46226284115938
"785";-5,4329856176265
"786";-5,51674915283812
"787";-5,57412807893823
"788";-5,82511524634824
"789";-5,89639681725378
"790";-5,82682309900077
"791";-5,7769622818808
"792";-5,8457408996025
"793";-5,87840512065862
"794";-5,77918023519324
"795";-5,70951284611867
"796";-5,83254551648593
"797";-5,78993774425915
"798";-5,6385984180665
"799";-5,601569748019
"800";-5,77332304347276
"801";-5,70769343710376
"802";-5,5506321680652
"803";-5,53329082937788
"804";-5,53120260004413
"805";-5,44649004636251
"806";-5,50269701477791
"807";-5,62149480449084
"808";-5,59043741958358
"809";-5,64342703401843
"810";-5,62056336030427
"811";-5,58219281551424
"812";-5,70449009965885
"813";-5,75683641236816
"814";-5,77870997749046
"815";-5,74291668251559
"816";-5,70849115143905
"817";-5,55845447868704
"818";-5,5795575366332
"819";-5,36739842281219
"820";-5,34983806533729
"821";-5,29851322478485
"822";-5,20382317246073
"823";-5,11932164299161
"824";-5,1828110182846
"825";-5,08175077326502
"826";-5,15840393238319
"827";-5,1192010766457
"828";-5,17713929529659
"829";-5,39122156432973
"830";-5,26058892193375
"831";-5,22681730257491
"832";-5,18385156251352
"833";-5,2763667634537
"834";-5,44761452364012
"835";-5,30208525167007
"836";-5,17071298918144
"837";-4,91087663503664
"838";-5,06012348722869
"839";-5,0262346391697
"840";-5,10485099443544
"841";-5,12223673159741
"842";-5,17642927465091
"843";-5,16409942229895
"844";-5,03837039243326
"845";-5,12030175017425
"846";-5,04039061452171
"847";-4,80991246075433
"848";-4,72301203846571
"849";-4,58634448833179
"850";-4,63405033875738
"851";-4,49710066510103
"852";-4,46086477544056
"853";-4,57439300105724
"854";-4,68394186443101
"855";-4,73024760679126
"856";-4,72307230997071
"857";-4,69930144429691
"858";-4,86269421478554
"859";-4,93141628073283
"860";-5,10922586320827
"861";-5,0182595539878
"862";-5,08987342550761
"863";-5,20998878957296
"864";-5,21129684983757
"865";-5,16128283475807
"866";-5,08614441654494
"867";-5,05692993754508
"868";-5,19232157187873
"869";-5,18125175252128
"870";-5,20918443805222
"871";-5,39946882692301
"872";-5,20514533926463
"873";-5,29662528385497
"874";-5,18904206590035
"875";-5,1421129300423
"876";-5,18472494538156
"877";-5,14643725360127
"878";-5,20409945223831
"879";-5,24596819462706
"880";-5,31470197661496
"881";-5,05082073006564
"882";-4,97424672656928
"883";-4,95856034258483
"884";-5,02592458052043
"885";-5,00368488075681
"886";-5,10629426237706
"887";-5,00002890790886
"888";-5,08816387159754
"889";-5,00652730053433
"890";-4,77379566985408
"891";-4,76339331974312
"892";-4,66000590468162
"893";-4,84765027510155
"894";-4,66656888438276
"895";-4,69329518708235
"896";-4,63414232225699
"897";-4,55791362222735
"898";-4,58077516412772
"899";-4,66169565573358
"900";-4,73050833449151
"901";-4,78546960253397
"902";-5,04316073612448
"903";-4,9593551800407
"904";-4,98654882428444
"905";-5,15436879918094
"906";-5,16699974053349
"907";-5,14273365616625
"908";-5,13844571576988
"909";-5,21626286552928
"910";-5,10719931914234
"911";-5,19173489356595
"912";-5,20437652318465
"913";-5,2106795487368
"914";-5,17342176606855
"915";-4,91468503843333
"916";-5,06684784192996
"917";-4,92221055841663
"918";-4,83566080079492
"919";-4,92389716899982
"920";-4,86698511001357
"921";-4,7733604161427
"922";-4,83533230011368
"923";-4,84833650857618
"924";-4,95698440355857
"925";-4,82422029684852
"926";-4,85041117433442
"927";-4,67786220968573
"928";-4,65674351630161
"929";-4,61791227591814
"930";-4,54523583295737
"931";-4,52703561397943
"932";-4,57067560067227
"933";-4,49601159008219
"934";-4,50509503750559
"935";-4,5805976673771
"936";-4,77019572556561
"937";-4,67971047856057
"938";-4,64646983911739
"939";-4,74639466992839
"940";-4,97780456985879
"941";-4,94439387554579
"942";-4,90039853272061
"943";-4,88819024107396
"944";-4,99613555225088
"945";-4,86988294236008
"946";-4,70650603643934
"947";-4,59386234535971
"948";-4,57389049352827
"949";-4,5545314363791
"950";-4,59194008106212
"951";-4,60039652906242
"952";-4,59673626746028
"953";-4,39850845751645
"954";-4,35676598587404
"955";-4,31699846415432
"956";-4,36509187338683
"957";-4,41657477152304
"958";-4,54588343784958
"959";-4,40124621198559
"960";-4,365614113034
"961";-4,48994380735021
"962";-4,44562946122596
"963";-4,56365575069563
"964";-4,57327661803429
"965";-4,57818779487602
"966";-4,59263407334377
"967";-4,44973117556762
"968";-4,2604299151115
"969";-4,17194563958861
"970";-4,14823500294708
"971";-4,16889031780477
"972";-4,24725354155582
"973";-4,50298503350118
"974";-4,67951802974999
"975";-4,8362821618008
"976";-4,77273741301622
"977";-4,53349773714772
"978";-4,54648400179218
"979";-4,73173957991363
"980";-4,79826905117694
"981";-4,76063258154411
"982";-4,77403731413724
"983";-4,65504875419549
"984";-4,4852553712011
"985";-4,58346880182261
"986";-4,57134546799543
"987";-4,64794571161606
"988";-4,50776685947213
"989";-4,42473022910653
"990";-4,40414623372027
"991";-4,3314146127782
"992";-4,17200891948444
"993";-4,34788886729241
"994";-4,2749402433865
"995";-4,40992256901582
"996";-4,49281727245468
"997";-4,56160847347074
"998";-4,5256062326766
"999";-4,6476949755578
"1000";-4,63000922659965
"1001";-4,83594722063235
"1002";-4,95998112941089
"1003";-4,95318291183336
"1004";-5,09623239942465
"1005";-5,19113338586781
"1006";-5,06700581276159
"1007";-4,9718771089159
"1008";-4,9747458654439
"1009";-5,03915046087152
"1010";-5,08562520331022
"1011";-5,01636926013526
"1012";-5,08445323170767
"1013";-5,04344434853652
"1014";-5,08948941010191
"1015";-4,96450139805537
"1016";-5,01648693675349
"1017";-5,06844497133677
"1018";-5,08571370140956
"1019";-5,03549158917433
"1020";-5,15415385621832
"1021";-5,26786513126058
"1022";-5,30755737377522
"1023";-5,20718014105244
"1024";-5,06353907228225
"1025";-4,92755491036776
"1026";-5,02179257113654
"1027";-5,24074058333721
"1028";-5,3295342928342
"1029";-5,26592899223524
"1030";-5,29975368193163
"1031";-5,37519677804883
"1032";-5,35002042014826
"1033";-5,3121924828442
"1034";-5,24188362233647
"1035";-5,30820452785931
"1036";-5,27711510059002
"1037";-5,19117674858809
"1038";-5,07026500945238
"1039";-5,10991216261227
"1040";-5,05807541249707
"1041";-4,83930029533315
"1042";-4,84304688883482
"1043";-4,79921450528392
"1044";-4,75509707487913
"1045";-4,79277222698549
"1046";-4,66459689835027
"1047";-4,6766136267501
"1048";-4,75897578002145
"1049";-4,85658677277204
"1050";-4,87475802121141
"1051";-4,9976168211049
"1052";-4,81861776907318
"1053";-4,78441826157628
"1054";-4,8079964796091
"1055";-4,80017945949415
"1056";-4,68503833554998
"1057";-4,68928430783699
"1058";-4,56490415327153
"1059";-4,65023805040717
"1060";-4,81148181434753
"1061";-4,90265406978745
"1062";-5,08428607913283
"1063";-5,07505120058822
"1064";-5,02441648898246
"1065";-4,94463269371493
"1066";-4,81809378069475
"1067";-4,99292287580413
"1068";-5,06782945284284
"1069";-5,02790317793356
"1070";-5,00556064792321
"1071";-5,03883244496957
"1072";-5,02807941251317
"1073";-4,85800707570514
"1074";-4,84880258578459
"1075";-4,66477365233867
"1076";-4,6799318518858
"1077";-4,72444479139145
"1078";-4,61118330843183
"1079";-4,56311649484207
"1080";-4,63034921461034
"1081";-4,52203264119641
"1082";-4,67602395791105
"1083";-4,62272702472387
"1084";-4,71018065327252
"1085";-4,56422296775506
"1086";-4,47767506741295
"1087";-4,60880893312284
"1088";-4,52280334202522
"1089";-4,6328913189524
"1090";-4,51882490509112
"1091";-4,64688044886598
"1092";-4,58239711049614
"1093";-4,68421186545372
"1094";-4,77808319103826
"1095";-4,79872709103825
"1096";-4,7721109894547
"1097";-4,96328729970657
"1098";-5,11682212058515
"1099";-5,24316750585433
"1100";-5,40039071194161
"1101";-5,62630050807728
"1102";-5,63643076016368
"1103";-5,55607957766146
"1104";-5,65938206338608
"1105";-5,55171088161467
"1106";-5,51300750358197
"1107";-5,48578984620407
"1108";-5,22908612213122
"1109";-5,26389462100551
"1110";-5,23638860575049
"1111";-5,31303412707282
"1112";-5,2831952629696
"1113";-5,20174095913357
"1114";-5,22327683441822
"1115";-5,16071830452228
"1116";-5,12454082127834
"1117";-5,17481172697116
"1118";-5,27714151446858
"1119";-5,06681851169059
"1120";-4,99300884735162
"1121";-5,16626228259255
"1122";-5,15531979417507
"1123";-5,12309817757841
"1124";-5,18454669615594
"1125";-5,11880268944905
"1126";-5,04281553355238
"1127";-5,01439020875214
"1128";-5,14884969471918
"1129";-5,09423150161281
"1130";-5,11829903548762
"1131";-5,22021996889962
"1132";-4,9886319971985
"1133";-5,05504976981483
"1134";-5,0318076262727
"1135";-4,99841521767542
"1136";-4,81206914498599
"1137";-4,72923811388241
"1138";-4,7256109554404
"1139";-4,83206683935599
"1140";-4,74088657076816
"1141";-4,67946151671008
"1142";-4,76226080085669
"1143";-4,84210313461074
"1144";-4,89685166240625
"1145";-5,02382554387248
"1146";-4,95607409038553
"1147";-4,87246513179747
"1148";-4,95286959306049
"1149";-5,03806308924652
"1150";-4,97006857355835
"1151";-5,0199739092056
"1152";-5,11014009940303
"1153";-5,10329020878519
"1154";-5,08456257108576
"1155";-4,89356895549583
