"";"x"
"254";5,81051441058641
"255";5,67411230311019
"256";5,69147846546642
"257";5,48074874203927
"258";5,46285143485781
"259";5,48488972718743
"260";5,51851629980164
"261";5,3479285535176
"262";5,37705167310416
"263";5,29874086855985
"264";5,36489187468347
"265";5,26524062300774
"266";5,31458023660031
"267";5,40150053453284
"268";5,5142963297785
"269";5,61359293357572
"270";5,63068497560915
"271";5,60272185781665
"272";5,56368212851981
"273";5,72687979953896
"274";5,62892968306234
"275";5,38256142161508
"276";5,48236441742998
"277";5,58533157269602
"278";5,50281742977841
"279";5,59169280208468
"280";5,61196378856576
"281";5,6067948128958
"282";5,74772780339158
"283";5,72263658644456
"284";5,62605131754003
"285";5,50898630574437
"286";5,58383025089898
"287";5,5809567337316
"288";5,51366193694237
"289";5,43130295121475
"290";5,35931630936733
"291";5,43637857526059
"292";5,33669574570684
"293";5,14398348272448
"294";5,05797464899873
"295";5,02467479757998
"296";5,03063012116324
"297";4,90136718129866
"298";4,97747802339561
"299";5,08969772842549
"300";5,3417467197414
"301";5,43682975803405
"302";5,4662451527238
"303";5,44292715125863
"304";5,50453425157956
"305";5,63682359103186
"306";5,64783904914783
"307";5,61500080527932
"308";5,57317399375336
"309";5,73774971552568
"310";5,82783604795356
"311";5,88085885463355
"312";5,8612576375762
"313";5,86379469966073
"314";5,93034555672318
"315";5,80589317861792
"316";5,99756190041039
"317";6,17053804316573
"318";6,1684038838022
"319";6,24992345362296
"320";6,1842257196368
"321";6,22621997765735
"322";6,15489936955586
"323";6,16678736841677
"324";6,03270009962307
"325";6,07367570844723
"326";6,01384280302254
"327";5,94164216805784
"328";5,95073554976993
"329";6,08427715644882
"330";6,08942911380824
"331";6,03571622628717
"332";6,01669136088125
"333";5,91034817562355
"334";5,75577348147309
"335";5,69660718724888
"336";5,73045693317425
"337";5,66970856942981
"338";5,81241305755586
"339";5,87024267381836
"340";5,86009778498013
"341";5,87082571484034
"342";5,88484595688729
"343";6,06635605120052
"344";5,95863808359745
"345";5,83836020248767
"346";5,79870178487569
"347";5,73524225860521
"348";5,7984833175399
"349";5,99328160022316
"350";5,91919604861882
"351";5,96415562119976
"352";6,02543266680252
"353";5,99917528796529
"354";6,11864052043185
"355";6,17086980487133
"356";6,08814601577007
"357";6,07417529986115
"358";5,96728625210615
"359";6,03487658322652
"360";6,02699496033741
"361";6,05748436523103
"362";5,9408387718454
"363";5,99326310336674
"364";5,82547611436894
"365";5,94041967371526
"366";5,73513531975814
"367";5,87053395147218
"368";5,75872412014414
"369";5,90452554044878
"370";5,86210476808472
"371";5,82552751253287
"372";5,65014388550202
"373";5,79733703076978
"374";5,80499227632109
"375";5,90327701791851
"376";5,77177225983394
"377";5,87419239187473
"378";5,57774001038414
"379";5,5444948800615
"380";5,4605935416977
"381";5,59571725775146
"382";5,70120653129492
"383";5,90708522103991
"384";5,92050301146367
"385";5,8180393740504
"386";5,64521134450656
"387";5,66061730657477
"388";5,58825458594903
"389";5,4348654768992
"390";5,32932769016875
"391";5,51457805640068
"392";5,61556535347246
"393";5,60551980905122
"394";5,60076433694754
"395";5,62599384645782
"396";5,7375855880408
"397";5,87856971518057
"398";5,997793873656
"399";5,88778674777199
"400";5,91851393973988
"401";5,97942666769417
"402";6,06135409889555
"403";5,92093551633982
"404";5,94867750220703
"405";6,12353920010473
"406";6,00293841111452
"407";5,92372188367051
"408";6,12470468729565
"409";6,14526241235265
"410";6,1598661083307
"411";6,33927544482098
"412";6,27795576117597
"413";6,08981682957229
"414";6,04883939274526
"415";6,0983246678481
"416";5,87803323856822
"417";5,89560440801304
"418";5,88647241729908
"419";5,96854812964856
"420";5,80420054409893
"421";5,81408390684688
"422";6,03889973793963
"423";6,1429343853211
"424";6,08221018160773
"425";6,19577962371955
"426";6,36570694630566
"427";6,56941731831098
"428";6,50407255262276
"429";6,58297697340083
"430";6,60807515133065
"431";6,57527720174496
"432";6,70280464440019
"433";6,81669368804784
"434";6,6985091331503
"435";6,54062606082623
"436";6,37512969361374
"437";6,54763659908056
"438";6,54263488181719
"439";6,32669076524618
"440";6,25052341169812
"441";6,18773905719907
"442";6,07325860018415
"443";6,16923818853089
"444";6,00044474609003
"445";5,92811682021415
"446";5,91897558462633
"447";5,88760163693855
"448";5,92234554290613
"449";5,88446169532678
"450";5,93659558103075
"451";5,96956379333883
"452";6,06962597723098
"453";6,02064170696244
"454";5,96672375831119
"455";6,00330893448569
"456";5,96214502595894
"457";5,91672886633239
"458";5,96752614186038
"459";5,9705693881943
"460";5,90585171083083
"461";5,83820949536838
"462";5,94785925418514
"463";6,00057916350206
"464";6,03152740546587
"465";5,98101810250263
"466";6,1365353335757
"467";6,08287025587149
"468";6,04373054055697
"469";6,07671256007632
"470";6,14061743237543
"471";6,0800015221187
"472";6,27139513472618
"473";6,42108614809755
"474";6,44881806951939
"475";6,35245298818985
"476";6,35453337929766
"477";6,41760182220632
"478";6,33783910487236
"479";6,46020367496319
"480";6,45424589500603
"481";6,40957254815013
"482";6,46592624100613
"483";6,48858485137493
"484";6,460677237546
"485";6,61386917024404
"486";6,60126263676334
"487";6,60738137666574
"488";6,35883967000573
"489";6,48920454369674
"490";6,50372458170558
"491";6,55461464506506
"492";6,80197857369084
"493";6,64616794669331
"494";6,42354082264429
"495";6,29837421767358
"496";6,37784699273806
"497";6,3986571098431
"498";6,41513970926048
"499";6,21565609966558
"500";6,28715435152585
"501";6,14931901605867
"502";5,97961004639513
"503";6,08027908846688
"504";6,126246555764
"505";6,29353564490872
"506";6,13250730439664
"507";6,20887778702461
"508";6,20986592193626
"509";6,41117563957638
"510";6,60609535099174
"511";6,49339391145881
"512";6,54863984221265
"513";6,31875116829179
"514";6,24939810161128
"515";6,30341465785661
"516";6,28111193789324
"517";6,13964543305663
"518";6,28838177801744
"519";6,37478659165158
"520";6,34305645242438
"521";6,20588390216759
"522";6,311070296644
"523";6,22827104332023
"524";6,20254929406113
"525";6,38585401743469
"526";6,35664658361608
"527";6,41254592256351
"528";6,33404274462841
"529";6,34927499880939
"530";6,40521843042801
"531";6,31469700227389
"532";6,44259995392919
"533";6,37312937752793
"534";6,31049148339314
"535";6,40020466513736
"536";6,41225120971456
"537";6,42459947468046
"538";6,53354810890387
"539";6,53819711635504
"540";6,38096538422813
"541";6,52564575512662
"542";6,53967877290785
"543";6,48803499777631
"544";6,5256420327676
"545";6,53872793361415
"546";6,67358213158222
"547";6,62763410212945
"548";6,70189296842209
"549";6,76550668718643
"550";6,77570306218543
"551";6,80348046075166
"552";6,72938797404907
"553";6,68530587717861
"554";6,69148968941037
"555";6,85064514337422
"556";6,87252334882396
"557";6,74398096671907
"558";6,86532305172238
"559";6,7762285515019
"560";6,90773022733829
"561";7,04528814749231
"562";7,04550891466988
"563";6,93427492726374
"564";7,02587967411321
"565";7,07348299119402
"566";7,12228817812023
"567";7,12041772283934
"568";7,11161386742718
"569";7,0409839795237
"570";6,92830045700246
"571";6,88548659695706
"572";6,76123272288007
"573";6,77394679121348
"574";6,65630591756057
"575";6,59559778841772
"576";6,6825241138792
"577";6,57616489388741
"578";6,49138589383644
"579";6,29978243882226
"580";6,40155467196102
"581";6,22987514293858
"582";6,27578454774093
"583";6,39855494470877
"584";6,37608980715714
"585";6,27271509320533
"586";6,25066676617409
"587";6,19116077445663
"588";6,10139540735551
"589";6,06513549409305
"590";5,94734869114045
"591";5,83568822360124
"592";6,10368772027283
"593";6,00313723180756
"594";5,94330912070453
"595";5,90117296143997
"596";6,04035684824435
"597";6,10538403248584
"598";6,02854008079148
"599";5,94934702413344
"600";5,82001015220978
"601";5,74448106224831
"602";5,74376098220037
"603";5,66616153261041
"604";5,46148401710461
"605";5,34534189349628
"606";5,36568952054352
"607";5,32056955438975
"608";5,33972431982864
"609";5,21826501432056
"610";5,27245103635987
"611";5,35909868178523
"612";5,34835263502486
"613";5,33123778961323
"614";5,2469721658821
"615";5,21391592290356
"616";5,23379176988426
"617";5,2122390166765
"618";5,10660542717158
"619";4,90596864685167
"620";4,88779542868311
"621";4,935231724754
"622";4,97910162306592
"623";5,05772637482259
"624";5,05710197326361
"625";5,19703619608007
"626";5,16811332395735
"627";5,07008186273849
"628";5,11324788098769
"629";5,24086910601974
"630";5,35394738224047
"631";5,42522108037164
"632";5,46594171709481
"633";5,55512940220535
"634";5,46857881160428
"635";5,4344266581494
"636";5,16152351673021
"637";5,27451197932102
"638";5,35890374220078
"639";5,26841788636331
"640";5,22243696126811
"641";5,27428583129767
"642";5,20466794320494
"643";5,3022233180906
"644";5,19051119882543
"645";5,11709025814429
"646";5,03694983242173
"647";5,12626042872642
"648";5,13603136552976
"649";5,28049235029431
"650";5,24540727567478
"651";5,10302412737679
"652";5,17162611114848
"653";5,03776236836236
"654";5,15238378631114
"655";5,25457467469168
"656";5,2130483579742
"657";5,32806152644791
"658";5,23316042745799
"659";5,18925639853546
"660";5,05024001228844
"661";4,94851194923233
"662";4,96329511953482
"663";5,00256509637916
"664";4,84599887599167
"665";4,85235907248362
"666";4,79827115610215
"667";4,99243725667901
"668";5,02754070180718
"669";5,09359082910662
"670";5,10843984503581
"671";5,16281830397847
"672";5,091666137729
"673";5,13619831746695
"674";5,2275091658289
"675";5,16684989612851
"676";5,14721682848891
"677";5,11585037106355
"678";5,44885326885674
"679";5,6244118416955
"680";5,55820666483005
"681";5,6872886721821
"682";5,47091790141728
"683";5,37472365967339
"684";5,48056725155421
"685";5,48529674451482
"686";5,53740516971693
"687";5,42311240031569
"688";5,48379300269184
"689";5,45623402654583
"690";5,41071355624318
"691";5,29871059948331
"692";5,38493046535834
"693";5,56967471735013
"694";5,55147377911438
"695";5,47829045482864
"696";5,62186894570481
"697";5,69901602420851
"698";5,77927239873898
"699";5,6653997974946
"700";5,62119232002863
"701";5,71669841220988
"702";5,73036132651051
"703";5,79404788732513
"704";5,76577328755045
"705";5,80379305398168
"706";5,72453747087384
"707";5,63810417537437
"708";5,78648771150934
"709";5,80688207396204
"710";5,81834978093899
"711";5,79152402401762
"712";5,77204828249102
"713";5,81471345177026
"714";5,81348713795171
"715";5,80253425859114
"716";5,67475651246627
"717";5,78427140506709
"718";5,73984715080603
"719";5,76763369733745
"720";5,8706111156365
"721";5,94694752494577
"722";5,79876448080279
"723";5,86091685373771
"724";5,88862711792124
"725";5,95676459420996
"726";6,0009323694438
"727";5,95356544913088
"728";6,03551988519803
"729";5,98314550275995
"730";5,96126719052735
"731";5,96708388004056
"732";5,8682949398765
"733";6,06269356529469
"734";6,09985621506259
"735";6,20520196002028
"736";6,29632053969428
"737";6,25204516372076
"738";6,22307273104544
"739";6,16539182226582
"740";6,24812124897755
"741";6,14881454189792
"742";6,25201843061594
"743";6,32561277356556
"744";6,35485914436798
"745";6,19059237686059
"746";6,20994599129609
"747";6,26200715004989
"748";6,30453674637246
"749";6,53205786095397
"750";6,6125567835913
"751";6,48889245815536
"752";6,55868305489689
"753";6,57587661083329
"754";6,39950405077942
"755";6,4399036909791
"756";6,55756335172437
"757";6,53526761524756
"758";6,71606170744835
"759";6,62618373876803
"760";6,57091515298286
"761";6,57770844191094
"762";6,7100566885126
"763";6,53613714681622
"764";6,56746708000549
"765";6,49000114339648
"766";6,44954019380444
"767";6,40372460669932
"768";6,23142256987514
"769";6,3356619392827
"770";6,33009787520988
"771";6,47234753625425
"772";6,53987821136017
"773";6,46876843144716
"774";6,48429660041651
"775";6,39191041894402
"776";6,32485676434305
"777";6,38737786960959
"778";6,35564216096971
"779";6,54594961545469
"780";6,54353424035396
"781";6,62637182652725
"782";6,99050880311787
"783";6,79687866090558
"784";6,73154867431189
"785";6,63785546578821
"786";6,80247645213385
"787";6,98796863477515
"788";7,06902819581686
"789";6,90848249803558
"790";6,9946920254672
"791";7,05667796831628
"792";7,10466826575743
"793";7,04767523896202
"794";7,04112986517351
"795";6,99812804181361
"796";7,00126286278262
"797";7,08676895746536
"798";7,09823761091633
"799";7,11304771381627
"800";7,15857733468173
"801";7,20823566800678
"802";7,24027567903338
"803";7,05841349226895
"804";7,0958628044703
"805";7,02309716421169
"806";6,96394840202102
"807";6,96547083261396
"808";6,76949247889756
"809";6,92775424201264
"810";6,87670713373155
"811";6,92137797367907
"812";6,89341032265061
"813";7,01122037907365
"814";6,71470068992632
"815";6,70461469721285
"816";6,62323579567898
"817";6,5759269659626
"818";6,56471775703111
"819";6,38752600295666
"820";6,39296730734642
"821";6,47114287938956
"822";6,42616137326976
"823";6,46019938323882
"824";6,42950680947305
"825";6,52290898235254
"826";6,48345029004383
"827";6,62597394660978
"828";6,63032126408511
"829";6,62164255373013
"830";6,51013696425046
"831";6,56073759577786
"832";6,67945413421954
"833";6,67225273088465
"834";6,66394208202256
"835";6,64013090197714
"836";6,62982769368357
"837";6,63404546555113
"838";6,55412317169942
"839";6,59978381570749
"840";6,66363376178015
"841";6,68280281840647
"842";6,91621677193863
"843";6,80087710973652
"844";6,82363856591793
"845";6,61875963385215
"846";6,5602470323574
"847";6,51430832075593
"848";6,50271457761223
"849";6,61597866357742
"850";6,58654360608631
"851";6,51047044246013
"852";6,53386563997004
"853";6,48124603085957
"854";6,51183941607727
"855";6,48554802096267
"856";6,49860205972292
"857";6,4250128554523
"858";6,56400288727979
"859";6,74596167604443
"860";6,61729476842853
"861";6,6754481054994
"862";6,65690344005414
"863";6,61544983085102
"864";6,69893696081147
"865";6,91020121745874
"866";7,0065504767599
"867";7,0616520748567
"868";7,04205086716503
"869";7,01810689990224
"870";6,97647332575481
"871";7,11895877901716
"872";7,17740078516196
"873";7,38672368508234
"874";7,18270285832285
"875";7,25941559189504
"876";7,18222443991026
"877";7,1924790999473
"878";7,24502898791917
"879";7,31671680793764
"880";7,24244401676771
"881";7,48634382251356
"882";7,41873386362017
"883";7,28902680565
"884";7,02762877935152
"885";6,77036691259826
"886";6,82825701119814
"887";6,8057302028805
"888";6,66679973295117
"889";6,65470742843768
"890";6,75821728653724
"891";6,75716489986712
"892";6,7881593125883
"893";6,93541656641779
"894";6,82173519284426
"895";6,72542717910205
"896";6,64966982189522
"897";6,64047535496757
"898";6,63284481847847
"899";6,47050677172276
"900";6,61750553161556
"901";6,60273780905695
"902";6,59443055353816
"903";6,57403971190196
"904";6,55330498059309
"905";6,65667672373579
"906";6,78716546068534
"907";6,58075643696869
"908";6,52816880346439
"909";6,30220761019251
"910";6,28567598605545
"911";6,27519333384947
"912";6,29421626345119
"913";6,43948977505915
"914";6,45347415928159
"915";6,49925368148898
"916";6,50181324836702
"917";6,45693029088388
"918";6,42115933104529
"919";6,42468273554919
"920";6,23147276334806
"921";6,44216565538428
"922";6,5803968048243
"923";6,51678094061158
"924";6,42124238286626
"925";6,2605567177525
"926";6,17681535719748
"927";6,31793031253217
"928";6,29872560713115
"929";6,37616816426429
"930";6,609812790172
"931";6,65281588750206
"932";6,8218274061527
"933";6,74953220595825
"934";6,85899916099076
"935";6,76890556833364
"936";6,64129357186475
"937";6,76673767372067
"938";6,71941830886492
"939";6,63851322552583
"940";6,5633160341539
"941";6,59737606427212
"942";6,73631973310511
"943";6,74268192211989
"944";6,62078447420668
"945";6,76187015423581
"946";6,73684456295745
"947";6,70108437887968
"948";6,79197064827021
"949";6,89569030379838
"950";6,94868550044123
"951";7,01723817778021
"952";7,02783819909518
"953";7,08619176458146
"954";7,07706330135061
"955";7,21988896568951
"956";7,33821851202925
"957";7,30917872497156
"958";7,40508320578107
"959";7,47769194971617
"960";7,53190010072905
"961";7,49335770444297
"962";7,50124248621171
"963";7,52513298674929
"964";7,35606836137314
"965";7,30206574556689
"966";7,36742786521784
"967";7,37479217285642
"968";7,45467801539762
"969";7,41667686812844
"970";7,34078319568365
"971";7,26738690270963
"972";7,34559248511005
"973";7,12831691659326
"974";7,15821444356214
"975";7,06484366876231
"976";6,93818764734441
"977";6,89250379590985
"978";6,93197674021641
"979";6,94503526833387
"980";6,83861961909084
"981";6,79726620318545
"982";6,89676269408384
"983";6,90365472073254
"984";6,80052612756248
"985";6,83910243738383
"986";6,73451192893877
"987";6,76612585906594
"988";6,89377362575987
"989";6,80798499167723
"990";6,84722225110738
"991";6,97019351101895
"992";7,01546691517942
"993";6,74999185517012
"994";6,93582217300366
"995";6,99442474518403
"996";6,94530564953773
"997";6,77238756261031
"998";6,8483731975058
"999";6,76733195685475
"1000";6,78158378839801
"1001";6,71714397778126
"1002";6,77147476739301
"1003";6,79248702205387
"1004";6,82682596361671
"1005";6,82802144839958
"1006";6,71432606429879
"1007";6,80912872765798
"1008";6,85709385425619
"1009";6,84224870139537
"1010";6,69493533154174
"1011";6,36953725726172
"1012";6,30010209837015
"1013";6,41073621779928
"1014";6,48533636681019
"1015";6,4417339986579
"1016";6,55446882426114
"1017";6,56238744406346
"1018";6,52557735290055
"1019";6,55459573843792
"1020";6,39823200995048
"1021";6,31954952911245
"1022";6,17566789636384
"1023";6,09798493447481
"1024";6,04797076700802
"1025";6,02681560762559
"1026";6,05491250699275
"1027";6,14864096774833
"1028";6,29175188273272
"1029";6,33679076249539
"1030";6,15064152724705
"1031";6,29007549094966
"1032";6,2260468635131
"1033";6,33862666848759
"1034";6,44756301714002
"1035";6,29619142949197
"1036";6,38691013917222
"1037";6,40270429085692
"1038";6,31062518229797
"1039";6,34182059439309
"1040";6,25223257972516
"1041";6,26880855786593
"1042";6,26079856884426
"1043";6,33447978638253
"1044";6,17119791149835
"1045";6,11385358568795
"1046";6,13909855153404
"1047";6,15440516322865
"1048";6,28661599495037
"1049";6,26256359217583
"1050";6,22640472119524
"1051";6,21405336457637
"1052";6,31494526275776
"1053";6,29060274411138
"1054";6,31419623740474
"1055";6,35665841456743
"1056";6,49895438029022
"1057";6,44065928891487
"1058";6,42404601118081
"1059";6,4521530135529
"1060";6,5983026514848
"1061";6,61972753676537
"1062";6,70003018812388
"1063";6,77034477147765
"1064";6,96390079906476
"1065";6,89812415525613
"1066";6,91716117837549
"1067";6,91108159281326
"1068";7,06013508219683
"1069";7,00116619808799
"1070";7,15771439096479
"1071";7,07986373492795
"1072";7,11868012167414
"1073";7,10802950020545
"1074";7,23918364146736
"1075";7,28635477920486
"1076";7,18745217263283
"1077";7,30388655567211
"1078";7,33997354036987
"1079";7,27381043788611
"1080";7,21112621297886
"1081";7,06158364353492
"1082";6,90551598220171
"1083";6,99488783603736
"1084";6,95887485130898
"1085";6,86856869209883
"1086";6,82798089377512
"1087";6,77585274962596
"1088";6,83335130478032
"1089";6,66861744292882
"1090";6,65631864145215
"1091";6,46812507911591
"1092";6,42847426298361
"1093";6,4262634791135
"1094";6,3260072676536
"1095";6,42537815070064
"1096";6,33150459719648
"1097";6,26741829916033
"1098";6,15570500478803
"1099";6,1736739882978
"1100";6,31065081122139
"1101";6,36198937903066
"1102";6,38138785996215
"1103";6,33185799909799
"1104";6,30158487779041
"1105";6,3657592803501
"1106";6,40431717780417
"1107";6,46092263396687
"1108";6,48694641309667
"1109";6,57875603668444
"1110";6,72197894703956
"1111";6,58320552329848
"1112";6,62560670116127
"1113";6,59170342736123
"1114";6,5885127099533
"1115";6,47812905196373
"1116";6,51732074401912
"1117";6,49649586493267
"1118";6,39996132765706
"1119";6,3518959508997
"1120";6,40609196593323
"1121";6,2987730852358
"1122";6,36854821553931
"1123";6,26842279966383
"1124";6,28099196404044
"1125";6,42265815175342
"1126";6,61596152030227
"1127";6,65568515432438
"1128";6,63345785321645
"1129";6,68303807097996
"1130";6,62455375430793
"1131";6,76201157636697
"1132";6,76628572698217
"1133";6,79952655877076
"1134";6,73637168720745
"1135";6,79892109543739
"1136";6,77400187081765
"1137";6,85299857508643
"1138";6,98291439081192
"1139";7,11470480781371
"1140";7,15159963528714
"1141";7,22941167671782
"1142";7,10054356274774
"1143";6,99776267244264
"1144";6,93203823146116
"1145";6,84443091329054
"1146";7,15167542606086
"1147";7,02750818520942
"1148";6,93028256940311
"1149";7,0470710836854
"1150";6,95994216743869
"1151";7,02226177422854
"1152";7,20215427413695
"1153";7,27065212405524
"1154";7,350045628405
"1155";7,4298092308684
"1156";7,23920425401263
"1157";7,157500123043
"1158";7,12809704064698
"1159";7,20303810504429
"1160";7,21576154923799
"1161";7,03195406613184
"1162";6,77226576378944
"1163";6,75540915629038
"1164";6,59932405333909
"1165";6,58965155166099
"1166";6,66417599858226
"1167";6,83163714797418
"1168";6,99124913217124
"1169";7,15320722482988
"1170";7,09277652916248
"1171";7,04971138095862
"1172";6,91213777130157
"1173";6,9004644075632
"1174";6,74537108612761
"1175";6,581067203411
"1176";6,52280366397616
"1177";6,60568412283587
"1178";6,50915838924405
"1179";6,56372943990813
"1180";6,60010644244871
"1181";6,57515394146415
"1182";6,66801710421305
"1183";6,69690106683504
"1184";6,54905451464651
"1185";6,67944615151385
"1186";6,50382490801397
"1187";6,46631035989463
"1188";6,42783461192789
"1189";6,42302745086349
"1190";6,55178102959631
"1191";6,65243505460583
"1192";6,3594491307473
"1193";6,52813021300121
"1194";6,51858150297818
"1195";6,45492572284436
"1196";6,4581369496509
"1197";6,45889305498206
"1198";6,29893243378944
"1199";6,5760330265062
"1200";6,6506258023615
"1201";6,71928786798458
"1202";6,695474144578
"1203";6,68997452360392
"1204";6,71457352757137
"1205";6,60721776341559
"1206";6,40794752214133
"1207";6,29750485580513
"1208";6,20669280239532
"1209";6,26347630493377
"1210";6,17906168669173
"1211";6,08867332045507
"1212";6,27067232762788
"1213";6,24200077865514
"1214";6,20254579234121
"1215";6,2909277821117
"1216";6,20255675175289
"1217";6,17574730622822
"1218";6,11560869539878
"1219";6,29518385990746
"1220";6,25252017114458
"1221";6,42685792347576
"1222";6,45030382856963
"1223";6,44529496259131
"1224";6,58712824193816
"1225";6,65106225870464
"1226";6,57870175927551
"1227";6,45264941037479
"1228";6,5373081812507
"1229";6,55909592151162
"1230";6,53559903802407
"1231";6,315040832469
"1232";6,43717653395428
"1233";6,43760164574878
"1234";6,39953422540778
"1235";6,44752793223064
"1236";6,59791525572426
"1237";6,67965622943379
"1238";6,70573647600839
"1239";6,68528606272961
"1240";6,7894400372822
"1241";6,6320964996999
"1242";6,75164798400063
"1243";6,956596696969
"1244";7,02836972968694
"1245";7,06944558851156
"1246";7,02472260497832
"1247";7,11741910344449
"1248";7,2227685343085
"1249";7,44778218987674
"1250";7,69664948314305
