"";"x"
"389";3,18322860985692
"390";3,13345613204054
"391";3,27844717081183
"392";3,12401393229586
"393";3,15217470516709
"394";3,17351188108645
"395";3,08133051854682
"396";3,05746807499216
"397";3,02288943104267
"398";2,91489834413844
"399";2,79608268761068
"400";2,64811390786405
"401";2,61644541453938
"402";2,77802579577583
"403";2,72691806128415
"404";2,59721065516515
"405";2,68040526807393
"406";2,70652947577572
"407";2,48161485014172
"408";2,52257619707099
"409";2,60654614538925
"410";2,72513906724035
"411";2,74371401065396
"412";2,79097581857292
"413";2,86546483159566
"414";2,87080090969436
"415";2,87930983178891
"416";2,89055128607568
"417";2,85410864345583
"418";2,9934189354937
"419";2,80178539017317
"420";2,75825394749312
"421";2,74626986896534
"422";2,74053098930988
"423";2,88545325806438
"424";3,10040487471118
"425";2,91031361505966
"426";2,93752612622755
"427";3,02264737845721
"428";3,17567773573575
"429";3,11881871401708
"430";3,03811632655914
"431";3,08881488184842
"432";3,0085347150687
"433";2,86967576943153
"434";2,89487775547635
"435";2,94238972765499
"436";2,98460056787585
"437";3,02643718570336
"438";3,04440282707498
"439";3,0805204284096
"440";3,18744795223284
"441";3,26547549191824
"442";3,21764363916446
"443";3,24699885840221
"444";3,20679250177631
"445";3,14789225725723
"446";3,26760097332921
"447";3,14200428791098
"448";3,25704337498643
"449";3,23300377564777
"450";3,23529573062337
"451";3,22438683743795
"452";3,20743975403109
"453";3,33944267434293
"454";3,20034551617717
"455";3,31237757511286
"456";3,22818282744059
"457";3,08859359506827
"458";3,0906126457711
"459";2,96866209545607
"460";3,08306973875298
"461";3,11193081702755
"462";3,18111361717882
"463";3,1354900996486
"464";3,17914936520865
"465";3,3300559375945
"466";3,26281526031274
"467";3,35865209400721
"468";3,41871632880036
"469";3,53659624108928
"470";3,53743659160953
"471";3,31898025498649
"472";3,38490445721166
"473";3,35030017895667
"474";3,22443881219969
"475";3,38230944926037
"476";3,36823278284949
"477";3,40151841413063
"478";3,5146142610288
"479";3,5225791544891
"480";3,43923591575431
"481";3,50180260895618
"482";3,57048854825068
"483";3,56035120668261
"484";3,55484101966662
"485";3,64726309205794
"486";3,7692538122541
"487";3,67383797160745
"488";3,56377213081472
"489";3,53868315264208
"490";3,40070833968756
"491";3,37644801656557
"492";3,51419806310895
"493";3,52000166643971
"494";3,44082109258236
"495";3,48384421074928
"496";3,39289959631331
"497";3,16135590165209
"498";3,3451571420013
"499";3,2920915369214
"500";3,13157618550864
"501";3,12889175271889
"502";3,05637626501689
"503";2,99981912687642
"504";3,14269767649651
"505";3,25920586302707
"506";3,33734160429697
"507";3,30805277362987
"508";3,13391436739657
"509";3,17025660464628
"510";3,08765277190791
"511";3,11924710753379
"512";3,19242110150576
"513";3,2994491202791
"514";3,56572028380276
"515";3,54271916813742
"516";3,52108338875399
"517";3,67554847403234
"518";3,62800940386046
"519";3,57991171849278
"520";3,6395171505243
"521";3,64488746500965
"522";3,60133143068512
"523";3,7190116068103
"524";3,82516380181787
"525";3,79331438668143
"526";3,77947863554262
"527";3,92519664482929
"528";4,02897309616405
"529";4,08438973544242
"530";3,95633372068538
"531";3,84467376314698
"532";3,88298535659785
"533";3,84321499035435
"534";3,6614968979555
"535";3,71433314209514
"536";3,65069969257065
"537";3,48144784012684
"538";3,63025972856982
"539";3,52472616392179
"540";3,64071910980944
"541";3,51425295878183
"542";3,61310041824418
"543";3,57126082920984
"544";3,52504074651667
"545";3,4078604695501
"546";3,49824064482404
"547";3,5436468518756
"548";3,56954626956871
"549";3,63899822289681
"550";3,85688245436378
"551";4,03164858877274
"552";3,89880582634518
"553";3,70845954751489
"554";3,76887583464124
"555";3,87946777526007
"556";4,04104914419207
"557";4,02303731212619
"558";4,15075321077895
"559";4,19465620785353
"560";4,08540767672728
"561";3,95907510896272
"562";3,86020339219526
"563";3,87526938594108
"564";3,9587795887969
"565";3,84919630147154
"566";3,77709174088058
"567";3,85324746228274
"568";3,84888373052776
"569";3,87745399753928
"570";3,80424188717909
"571";3,89812997216894
"572";3,96738312363196
"573";4,14193819747203
"574";3,93369297020367
"575";4,04195143904986
"576";4,12347001039226
"577";4,15611733670113
"578";3,99864566655831
"579";3,97724507936523
"580";4,02548165692626
"581";4,02780048405789
"582";4,07514528150835
"583";4,11072319045571
"584";4,12815870065323
"585";4,10583066250265
"586";4,0972378903458
"587";3,97056838091649
"588";3,95328397790806
"589";3,74991412199967
"590";3,59710309860726
"591";3,59201915553893
"592";3,70602594744664
"593";3,73795893991469
"594";3,74617145336352
"595";3,70800799492465
"596";3,81235873182789
"597";3,80509467190221
"598";3,88546520256455
"599";3,96929512764925
"600";3,8914210249861
"601";3,69619008160836
"602";3,66457824465876
"603";3,6049610126284
"604";3,82784650813528
"605";3,69791684911753
"606";3,73938837494866
"607";3,58551081121506
"608";3,66015529139783
"609";3,56844145283702
"610";3,41523354722648
"611";3,41987197106204
"612";3,40470450996178
"613";3,3883458315409
"614";3,4508311978627
"615";3,32221556091973
"616";3,39397441641149
"617";3,61042972060758
"618";3,72877181437771
"619";3,67453210210005
"620";3,74227350375074
"621";3,69379625631294
"622";3,66632178314682
"623";3,70962453712907
"624";3,7576268851341
"625";3,7398881101774
"626";3,66695777520471
"627";3,98643862413448
"628";3,96117556569353
"629";3,85742006239819
"630";4,00092850992315
"631";4,00534292609472
"632";4,09348574202397
"633";3,97868056483975
"634";4,05665226596148
"635";4,1235882139136
"636";4,10557113293
"637";4,01511749557396
"638";4,01427699593699
"639";4,02017713465385
"640";3,8611531566965
"641";4,04118956378943
"642";4,10301606370438
"643";4,1453032142994
"644";4,11711629522537
"645";3,83889061110916
"646";3,6626953103381
"647";3,72824350807833
"648";3,7820557097973
"649";3,83233765355055
"650";3,84869482052829
"651";3,85933053713843
"652";3,83947525524475
"653";3,78964070672366
"654";3,92506536797458
"655";3,84438316597291
"656";3,85068261457019
"657";3,91401352121238
"658";3,86323958610846
"659";3,88679045825726
"660";3,83262570634967
"661";3,76207444673036
"662";3,70870507001513
"663";3,85627580429595
"664";3,83060936204783
"665";3,73578688732579
"666";3,88851528145176
"667";4,04908982238889
"668";3,97979482132366
"669";3,96725583683982
"670";3,86839031149423
"671";3,98737182773328
"672";3,96674063181227
"673";4,05368421632646
"674";4,0015500510647
"675";3,89831916439552
"676";3,94634561039506
"677";3,90458306033304
"678";3,94935613440867
"679";4,11235888315401
"680";4,05561683472037
"681";4,12673491723936
"682";3,97131450624613
"683";4,03004329450532
"684";3,95813429465496
"685";3,96285295158542
"686";4,00901006163532
"687";4,01972441483877
"688";3,97519329974848
"689";3,99117042495869
"690";4,01135087435704
"691";4,06175686976879
"692";4,09028125864403
"693";4,15753961217999
"694";4,28272338819184
"695";4,34532069176919
"696";4,41753971930203
"697";4,34337654113725
"698";4,29268857137466
"699";4,2540406824581
"700";4,2807163204728
"701";4,27215562382784
"702";4,31362670977805
"703";4,22945775370884
"704";4,14407345872361
"705";4,15816304999124
"706";4,18293776998117
"707";3,99893161212913
"708";4,05226871197476
"709";4,08056472272466
"710";4,01258759891253
"711";4,07353170705995
"712";4,06484053154769
"713";4,07329078140755
"714";4,15025852985002
"715";4,2490982548869
"716";4,11260828365802
"717";4,37406988774918
"718";4,22356733149654
"719";4,32144767707895
"720";4,34660176682938
"721";4,23447401200906
"722";4,27254381259248
"723";4,37896674536716
"724";4,41782230792562
"725";4,34914972868458
"726";4,33892406960491
"727";4,33661389377049
"728";4,37376682311535
"729";4,27215945001614
"730";4,18117846312614
"731";4,24488187908409
"732";4,29637095337795
"733";4,42571898817816
"734";4,48841019807998
"735";4,5797174407742
"736";4,52754520504325
"737";4,5126932763896
"738";4,34027678182562
"739";4,37773950610851
"740";4,30338679136023
"741";4,4258752442246
"742";4,25690668048402
"743";4,20934055033771
"744";4,17932202553164
"745";4,2795711671586
"746";4,46076571581577
"747";4,44235892655019
"748";4,27758676150434
"749";4,26747112685076
"750";4,29058903324723
"751";4,10014935576716
"752";4,13630498607966
"753";4,10823844850805
"754";4,09877331765958
"755";4,09145631229416
"756";4,07011564438895
"757";4,16585588867027
"758";4,1964236063289
"759";4,03379245964935
"760";3,84860463701379
"761";3,93087296135908
"762";4,09908905643984
"763";4,1924151314167
"764";4,26522332957294
"765";4,24192448368142
"766";4,2036412592612
"767";4,04610224985125
"768";4,09518530133109
"769";4,13315139740065
"770";4,26914951085089
"771";4,2895207737843
"772";4,17909571187412
"773";4,05512679413628
"774";4,07706629641019
"775";4,10361696049162
"776";4,00721648286178
"777";3,8498731086784
"778";3,83592359012067
"779";3,75590737116172
"780";3,78569345013958
"781";3,90222333790738
"782";3,90196589514411
"783";3,94433536532143
"784";3,8347973835957
"785";3,87644403014684
"786";3,87155078941721
"787";3,86651739364333
"788";3,722669527262
"789";3,773782291626
"790";3,74265658114354
"791";3,85577147965785
"792";4,10540750376191
"793";4,19894811544189
"794";4,15882183645599
"795";4,18785339722665
"796";4,10493484204017
"797";4,20848691374148
"798";4,12628498855308
"799";4,12053052324079
"800";4,07653041640404
"801";3,95422144077798
"802";3,93442569355429
"803";3,93525149506998
"804";4,17852297728132
"805";4,10024899936442
"806";4,17723728840793
"807";4,09196754367531
"808";4,07337987039946
"809";4,05158624030415
"810";4,11731001443973
"811";4,00027781884963
"812";3,98882639621765
"813";3,98427539891275
"814";4,09106690066252
"815";4,23794612698607
"816";4,0316432573611
"817";4,07344265451799
"818";3,95293744470081
"819";3,83237208617429
"820";3,88117724915242
"821";3,84423482566199
"822";3,70198941635684
"823";3,71011251847537
"824";3,54500006820637
"825";3,72933239867449
"826";3,59887602321707
"827";3,44511325261323
"828";3,48917281334454
"829";3,60172821746248
"830";3,54767981767421
"831";3,60106578671851
"832";3,70138925293261
"833";3,61765685952941
"834";3,6941480499272
"835";3,62535852691205
"836";3,64597558534079
"837";3,74541110824873
"838";3,63737282847124
"839";3,72284593708773
"840";3,77471115783864
"841";3,91067546124666
"842";3,83939049346813
"843";3,85974035346755
"844";3,88337422435219
"845";3,90145746320384
"846";3,84520697259884
"847";3,8837438038685
"848";3,71463535762643
"849";3,80081577286339
"850";3,71858533864761
"851";3,69816352300913
"852";3,56926367558916
"853";3,51606462638222
"854";3,37729986362521
"855";3,42482218523042
"856";3,36865548882183
"857";3,16711903721858
"858";3,29846594864949
"859";3,20529963080785
"860";3,27858721140622
"861";3,41846471963256
"862";3,50733547461216
"863";3,44734605097296
"864";3,26242179282703
"865";3,44852052779412
"866";3,57057731387762
"867";3,52835294759835
"868";3,57725709056273
"869";3,75648743897042
"870";3,69517742962204
"871";3,72209752758567
"872";3,62306617298499
"873";3,32090923061597
"874";3,21380045564798
"875";3,17443617563305
"876";3,28482549896754
"877";3,18296512970284
"878";3,30546780826905
"879";3,35565237399266
"880";3,44687235160093
"881";3,57564599964757
"882";3,54732038293259
"883";3,4711657303516
"884";3,53011254489906
"885";3,49036493392285
"886";3,49078675502576
"887";3,51262210110641
"888";3,51799880175578
"889";3,61484299713572
"890";3,63306766964504
"891";3,71629568840766
"892";3,73647160228488
"893";3,57648690257391
"894";3,58595118380729
"895";3,590463096908
"896";3,56602114325519
"897";3,38346755915819
"898";3,34195841108045
"899";3,3795228947308
"900";3,33437554601033
"901";3,34607410891173
"902";3,34403843384274
"903";3,4401981418209
"904";3,35096739879883
"905";3,35067791864594
"906";3,46916741449288
"907";3,56658832653898
"908";3,51519304664639
"909";3,40595684299298
"910";3,44041194252483
"911";3,51320576000172
"912";3,38927078131788
"913";3,3228718529899
"914";3,37334688025189
"915";3,31775225714737
"916";3,29280123311865
"917";3,29586387690647
"918";3,32874495891681
"919";3,32852800309267
"920";3,34959189986875
"921";3,15518549706596
"922";3,12824853895139
"923";3,15161258189087
"924";3,01273752859396
"925";3,11509766463223
"926";3,19767993047292
"927";3,27904864201337
"928";3,06656422626024
"929";2,93818146732338
"930";2,97741287879092
"931";2,99388386317183
"932";3,08115165221807
"933";3,09664631196896
"934";3,22318990494915
"935";3,42244342009491
"936";3,57191793315322
"937";3,62605895279569
"938";3,70345681906882
"939";3,6030596050406
"940";3,73812700120993
"941";3,73750686205411
"942";3,73586150927538
"943";4,02969081353771
"944";4,13519220008836
"945";4,13224679603056
"946";4,02907807092859
"947";4,02332542016224
"948";4,2457502210817
"949";4,3122704419177
"950";4,40142854801146
"951";4,31745678938017
"952";4,17920520274831
"953";4,33561230924462
"954";4,38632298518435
"955";4,4455710843442
"956";4,38986939474629
"957";4,35940570016269
"958";4,22198263609934
"959";4,17268298316406
"960";4,18073017350048
"961";4,1039764905142
"962";4,18039852675542
"963";4,2206986457781
"964";4,16974375438549
"965";4,08073277351084
"966";4,1156628758277
"967";4,17689194453184
"968";4,27755992378833
"969";4,36644255202282
"970";4,35679555698173
"971";4,47192169172721
"972";4,44525991490518
"973";4,41130851942184
"974";4,35590658416312
"975";4,25726778059238
"976";4,30685833860351
"977";4,21644223351307
"978";4,21658155803053
"979";4,11207795520557
"980";4,09515742512442
"981";4,29734122485166
"982";4,31383401639931
"983";4,40847438199463
"984";4,52960824860359
"985";4,46982630334637
"986";4,48802691624681
"987";4,48956256458485
"988";4,40410712185911
"989";4,32581869105002
"990";4,3302996633278
"991";4,35327269275335
"992";4,35224067582478
"993";4,29255977975512
"994";4,17270463469209
"995";4,25920024770383
"996";4,39414338538106
"997";4,20612317539641
"998";4,11955513710731
"999";4,20861349085885
"1000";4,1644591077417
"1001";4,32164026230274
"1002";4,3944372114993
"1003";4,38746402123877
"1004";4,48079592194769
"1005";4,51669483040005
"1006";4,52643056783066
"1007";4,47914377974438
"1008";4,61344056687161
"1009";4,44548566128628
"1010";4,23771629664549
"1011";4,20792933990219
"1012";4,18268593557948
"1013";4,06778506110935
"1014";3,97921064564745
"1015";3,76372555545242
"1016";3,70895510303045
"1017";3,61775317779508
"1018";3,49986611076695
"1019";3,68115938336046
"1020";3,63779483380531
"1021";3,49891964399312
"1022";3,53730845054138
"1023";3,63566872132441
"1024";3,6553829460162
"1025";3,62509480398645
"1026";3,45075842094035
"1027";3,46916484197789
"1028";3,42416523996088
"1029";3,3645971123763
"1030";3,3630172572103
"1031";3,29250806613872
"1032";3,21822760449899
"1033";2,9759732068186
"1034";2,8547886268436
"1035";3,01109327519595
"1036";3,05496194257174
"1037";2,92589438678491
"1038";2,80954510129364
"1039";2,82836296568287
"1040";2,92135435649298
"1041";2,9762150266901
"1042";3,04666285821279
"1043";3,20379865208548
"1044";3,14638003052438
"1045";3,11995236861238
"1046";3,11154238792031
"1047";3,25800665317754
"1048";3,34187243932513
"1049";3,41553695313497
"1050";3,33737473728495
"1051";3,26069444496307
"1052";3,529026921157
"1053";3,57370824998762
"1054";3,57170272208204
"1055";3,5114412856768
"1056";3,76754151491265
"1057";3,74194435968519
"1058";3,92088938966062
"1059";3,80661502815391
"1060";3,81448988190826
"1061";3,7441712988147
"1062";3,77383370761008
"1063";3,71038356629448
"1064";3,56491559069703
"1065";3,45214570148587
"1066";3,48716674207656
"1067";3,50215871207794
"1068";3,5961176928781
"1069";3,65544942298025
"1070";3,90334981909078
"1071";3,91356925696118
"1072";3,95776664567099
"1073";3,91449658526068
"1074";3,87548314145358
"1075";3,86474955496487
"1076";3,888036048008
"1077";3,67453900122536
"1078";3,59468140974034
"1079";3,57603617550526
"1080";3,56729440051077
"1081";3,56841882430372
"1082";3,5960953373068
"1083";3,55722089302917
"1084";3,52943194489753
"1085";3,61854491612432
"1086";3,6055698476713
"1087";3,51436347460756
"1088";3,58623229049521
"1089";3,57292350351074
"1090";3,60783857250829
"1091";3,66840868681775
"1092";3,80651559356189
"1093";3,58472475760004
"1094";3,38589648955914
"1095";3,28660691360875
"1096";3,31917368998624
"1097";3,42211459069846
"1098";3,21899806335936
"1099";3,2812263872197
"1100";3,16423838085927
"1101";3,25260763749357
"1102";3,17951936757091
"1103";3,16509190321285
"1104";3,21228903234274
"1105";3,21760761833872
"1106";3,12001560936027
"1107";2,94013631895784
"1108";3,00466952816873
"1109";3,22257042156218
"1110";3,1286416725331
"1111";3,04193364073259
"1112";2,87644433125591
"1113";2,8925592889874
"1114";3,08702263101918
"1115";3,0519069713783
"1116";3,12372805177172
"1117";3,24563540738759
"1118";3,07742662004413
"1119";3,22502413171452
"1120";3,21159229492792
"1121";3,3288136274751
"1122";3,22255265527348
"1123";3,09684169431007
"1124";3,10009600098431
"1125";3,07429423850128
"1126";3,12509880810972
"1127";3,10501995068919
"1128";3,15387014026286
"1129";3,14364885675783
"1130";2,97746784471235
"1131";3,19474489290673
"1132";3,32844592618806
"1133";3,24074037513749
"1134";3,11793381247106
"1135";3,06875731555165
"1136";3,07541183815449
"1137";3,02253775050654
"1138";2,95185776199613
"1139";2,89592746503953
"1140";2,95848659026052
"1141";2,99725231333792
"1142";2,90884505978117
"1143";3,07379142886751
"1144";3,17516128364754
"1145";3,10996746009789
"1146";3,08008454659376
"1147";3,06838805106515
"1148";3,12423759563972
"1149";3,05287753169892
"1150";2,94468144729624
"1151";2,93112827925776
"1152";2,98568110350008
"1153";2,93022676921392
"1154";2,83122790501478
"1155";2,68930825287773
"1156";2,82165305058437
"1157";2,77985065952951
"1158";2,78132506735449
"1159";2,79013380399745
"1160";2,67690238585214
"1161";2,65462316190687
"1162";2,71638564347194
"1163";2,6176390338567
"1164";2,69444703289634
"1165";2,51952860780328
"1166";2,48008501676484
"1167";2,42585790614766
"1168";2,43125807341329
"1169";2,31593540219582
"1170";2,11123707413365
"1171";2,02877392092039
"1172";1,9650293390288
"1173";2,14910196156741
"1174";2,04944286513595
"1175";2,06574366487269
"1176";2,12041618549631
"1177";2,21538822256997
"1178";2,27655648633405
"1179";2,42065321421043
"1180";2,2669907142511
"1181";2,25531289904485
"1182";2,24690092885957
"1183";2,02653599610663
"1184";1,93450880723194
"1185";2,04411141165884
"1186";2,04864568748401
"1187";2,03290935052126
"1188";2,08967850168823
"1189";2,20890820247935
"1190";2,05126729872645
"1191";2,06878972960597
"1192";1,98977010486542
"1193";1,97027099525568
"1194";1,97189875603407
"1195";2,14006731714774
"1196";2,03582324325594
"1197";2,11594263405954
"1198";2,05973245217735
"1199";2,0128992284481
"1200";2,08375431561662
"1201";2,15856761551877
"1202";2,16172391306983
"1203";2,33379933148543
"1204";2,34222600062456
"1205";2,57425500873798
"1206";2,6909508495484
"1207";2,58722857134509
"1208";2,40890161392691
"1209";2,33476246063465
"1210";2,38413182210845
"1211";2,40960388195187
"1212";2,37227621299871
"1213";2,42502657022542
"1214";2,54129810960508
"1215";2,4649481303439
"1216";2,54682228833461
"1217";2,54937386162268
"1218";2,53148104897704
"1219";2,42723218774438
"1220";2,45818199923214
"1221";2,39864615294887
"1222";2,24721917613277
"1223";2,09797409241119
"1224";2,14397900769446
"1225";2,22737087690518
"1226";2,2517390378392
"1227";2,12925560868112
"1228";2,10453611328821
"1229";2,24883744095355
"1230";2,12023189265966
"1231";2,19363355131128
"1232";2,10312997013819
"1233";2,17874660811923
"1234";2,17348632623149
"1235";1,98014498539803
"1236";1,95116337052435
"1237";1,83194268672333
"1238";1,78586764865104
"1239";1,82944785000421
"1240";1,66453950308168
"1241";1,62409721414049
"1242";1,47511123857319
"1243";1,47286300841701
"1244";1,38735914717912
"1245";1,38192260907081
"1246";1,22661051537812
"1247";1,1419069841022
"1248";1,25476987656235
"1249";1,23343988844691
